Jogador,Time,#,Nação,Pos.,Idade,Min.,Gols,Assis.,PB,PT,TC,CaG,CrtsA,CrtV,Contatos,Div,Crts,Bloqueios,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Conduções,PrgC,Tent,Suc,Data
Douglas Luiz,Juventus,26,BRA,DM,26-102,12,0,0,0,0,1,1,0,0,18,2,0,0,0.0,0.0,0.0,0,0,14,15,"93,3",2,13,1,2,2,2024-08-19
Juan David Cabal,Juventus,32,COL,LB,23-224,90,0,0,0,0,1,0,0,0,60,1,0,0,0.1,0.1,0.0,0,0,45,55,"81,8",1,41,3,2,2,2024-08-19
Gleison Bremer,Juventus,3,BRA,CB,27-154,90,0,0,0,0,0,0,0,0,97,0,1,2,0.0,0.0,0.0,0,0,85,90,"94,4",2,85,0,1,0,2024-08-19
Federico Gatti,Juventus,4,ITA,CB,26-056,90,0,0,0,0,0,0,0,0,77,1,1,2,0.0,0.0,0.0,1,0,69,71,"97,2",1,61,0,0,0,2024-08-19
Andrea Cambiaso,Juventus,27,ITA,"RW,RB",24-181,90,1,0,0,0,2,1,1,0,62,2,0,1,0.1,0.1,0.4,2,0,44,49,"89,8",1,40,4,1,1,2024-08-19
Michele Di Gregorio,Juventus,29,ITA,GK,27-023,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,26,28,"92,9",0,18,0,0,0,2024-08-19
Andrea Belotti,Como,11,ITA,FW,30-243,55,0,0,0,0,1,0,0,0,9,1,0,0,0.1,0.1,0.0,0,0,2,5,"40,0",0,7,0,1,0,2024-08-19
Alessandro Gabrielloni,Como,9,ITA,FW,30-040,35,0,0,0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,2,3,"66,7",0,2,1,0,0,2024-08-19
Patrick Cutrone,Como,10,ITA,FW,26-229,62,0,0,0,0,0,0,0,0,14,2,0,0,0.0,0.0,0.0,0,0,7,10,"70,0",0,7,0,0,0,2024-08-19
Alberto Cerri,Como,17,ITA,FW,28-125,28,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,6,7,"85,7",0,5,0,0,0,2024-08-19
Lucas Da Cunha,Como,33,FRA,LM,23-071,55,0,0,0,0,0,0,0,0,21,0,0,1,0.0,0.0,0.0,1,0,10,16,"62,5",2,12,0,0,0,2024-08-19
Oliver Abildgaard,Como,28,DEN,LM,28-070,7,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,0,0,1,1,"100,0",0,0,0,0,0,2024-08-19
Simone Verdi,Como,90,ITA,LM,32-038,28,0,0,0,0,0,0,1,0,11,0,0,0,0.0,0.0,0.0,0,0,4,9,"44,4",1,9,0,0,0,2024-08-19
Daniele Baselli,Como,8,ITA,CM,32-160,21,0,0,0,0,0,0,0,0,24,0,1,0,0.0,0.0,0.0,0,0,20,22,"90,9",3,18,2,0,0,2024-08-19
Yannik Engelhardt,Como,26,GER,CM,23-194,69,0,0,0,0,0,0,1,0,28,0,0,0,0.0,0.0,0.0,0,0,25,25,"100,0",3,23,1,1,0,2024-08-19
Matthias Braunöder,Como,27,AUT,CM,22-145,90,0,0,0,0,0,0,0,0,36,1,0,0,0.0,0.0,0.0,0,0,31,32,"96,9",6,25,0,1,0,2024-08-19
Gabriel Strefezza,Como,7,BRA,RM,27-123,90,0,0,0,0,1,0,0,0,38,1,0,0,0.0,0.0,0.0,0,0,23,30,"76,7",3,33,1,3,1,2024-08-19
Marco Sala,Como,3,ITA,LB,25-076,90,0,0,0,0,0,0,1,0,55,2,1,1,0.0,0.0,0.1,1,0,39,47,"83,0",6,34,2,1,0,2024-08-19
Federico Barba,Como,93,ITA,CB,30-353,90,0,0,0,0,0,0,0,0,77,0,2,1,0.0,0.0,0.0,1,0,68,71,"95,8",6,54,2,0,0,2024-08-19
Edoardo Goldaniga,Como,5,ITA,CB,30-291,90,0,0,0,0,0,0,1,0,61,0,0,0,0.0,0.0,0.0,0,0,55,58,"94,8",3,52,0,1,0,2024-08-19
Alberto Moreno,Como,18,ESP,RB,32-045,90,0,0,0,0,0,0,0,0,56,0,0,0,0.0,0.0,0.0,0,0,45,51,"88,2",1,36,0,2,1,2024-08-19
Pepe Reina,Como,25,ESP,GK,41-354,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,20,28,"71,4",0,18,0,0,0,2024-08-19
Lorenzo Lucca,Udinese,17,ITA,FW,23-349,82,1,0,0,0,2,1,0,0,25,1,0,0,0.2,0.2,0.0,1,0,12,17,"70,6",0,10,0,1,0,2024-08-24
Keinan Davis,Udinese,9,ENG,FW,26-193,8,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,2,4,"50,0",0,4,0,2,1,2024-08-24
Brenner,Udinese,22,BRA,AM,24-221,65,0,0,0,0,1,1,0,0,25,1,0,1,0.2,0.2,0.0,2,0,16,18,"88,9",0,16,0,1,1,2024-08-24
Jurgen Ekkelenkamp,Udinese,32,NED,AM,24-141,25,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,1,2,"50,0",0,1,0,0,0,2024-08-24
Florian Thauvin,Udinese,10,FRA,AM,31-211,75,1,1,0,0,2,1,0,0,33,2,0,0,0.3,0.3,0.2,2,1,14,24,"58,3",1,17,3,2,0,2024-08-24
Oier Zarraga,Udinese,6,ESP,AM,25-233,15,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,4,6,"66,7",0,6,0,1,0,2024-08-24
Martín Payero,Udinese,5,ARG,CM,25-348,65,0,0,0,0,1,0,1,0,33,1,3,0,0.0,0.0,0.0,2,1,18,21,"85,7",4,16,0,5,4,2024-08-24
Sandi Lovrić,Udinese,8,SVN,CM,26-149,25,0,0,0,0,1,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,2,4,"50,0",1,5,1,0,0,2024-08-24
Jesper Karlström,Udinese,25,SWE,CM,29-064,90,0,0,0,0,0,0,0,0,33,3,3,0,0.0,0.0,0.2,1,0,14,20,"70,0",3,10,1,0,0,2024-08-24
Hassane Kamara,Udinese,11,CIV,WB,30-172,67,0,0,0,0,0,0,2,1,44,4,0,1,0.0,0.0,0.0,0,0,20,34,"58,8",0,22,0,2,1,2024-08-24
Kingsley Ehizibue,Udinese,19,NED,WB,29-091,90,0,0,0,0,1,0,0,0,41,1,2,1,0.0,0.0,0.0,1,0,22,29,"75,9",1,16,4,0,0,2024-08-24
Lautaro Gianetti,Udinese,30,ARG,CB,30-285,74,0,0,0,0,0,0,1,0,39,1,1,1,0.0,0.0,0.0,0,0,20,30,"66,7",1,14,0,0,0,2024-08-24
Christian Kabasele,Udinese,27,BEL,CB,33-182,16,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-08-24
Jaka Bijol,Udinese,29,SVN,CB,25-201,90,0,0,0,0,0,0,0,0,42,2,0,2,0.0,0.0,0.0,1,0,17,25,"68,0",1,9,0,0,0,2024-08-24
Nehuén Pérez,Udinese,18,ARG,CB,24-061,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,25,31,"80,6",2,14,0,0,0,2024-08-24
Maduka Okoye,Udinese,40,NGA,GK,24-362,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,16,22,"72,7",0,11,0,0,0,2024-08-24
Valentín Castellanos,Lazio,11,ARG,FW,25-326,90,0,0,0,0,6,1,0,0,31,0,0,0,0.3,0.3,0.0,2,1,10,20,"50,0",1,17,2,1,1,2024-08-24
Mattia Zaccagni,Lazio,10,ITA,LW,29-069,81,0,0,0,0,2,1,0,0,43,1,1,0,0.1,0.1,0.3,6,0,18,32,"56,3",0,21,1,3,0,2024-08-24
Loum Tchaouna,Lazio,20,FRA,LW,20-351,9,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,2,0,3,6,"50,0",0,6,2,2,2,2024-08-24
Tijjani Noslin,Lazio,14,NED,RW,25-048,59,0,0,0,0,1,0,0,0,28,0,0,1,0.0,0.0,0.0,2,0,12,21,"57,1",2,16,1,0,0,2024-08-24
Gustav Isaksen,Lazio,18,DEN,RW,23-127,31,1,0,0,0,1,1,0,0,17,0,0,0,0.6,0.6,0.0,0,0,9,15,"60,0",0,14,1,1,1,2024-08-24
Fisayo Dele-Bashiru,Lazio,7,NGA,LM,23-200,59,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,1,0,15,15,"100,0",3,8,1,4,1,2024-08-24
Boulaye Dia,Lazio,19,SEN,LM,27-282,31,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.1,1,0,9,10,"90,0",2,9,0,2,2,2024-08-24
Matías Vecino,Lazio,5,URU,CM,33-000,90,0,0,0,0,3,1,0,0,45,2,0,2,0.2,0.2,0.0,2,0,35,39,"89,7",2,25,0,0,0,2024-08-24
Mattéo Guendouzi,Lazio,8,FRA,RM,25-132,90,0,0,0,0,1,0,0,0,67,1,1,0,0.0,0.0,0.0,2,0,50,62,"80,6",11,43,1,1,1,2024-08-24
Adam Marušić,Lazio,77,MNE,LB,31-312,81,0,0,0,0,0,0,0,0,58,0,1,0,0.0,0.0,0.0,1,0,54,59,"91,5",3,28,0,1,0,2024-08-24
Elseid Hysaj,Lazio,23,ALB,LB,30-186,9,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,12,14,"85,7",1,5,0,0,0,2024-08-24
Alessio Romagnoli,Lazio,13,ITA,CB,29-225,90,0,0,0,0,2,0,1,0,76,3,2,1,0.1,0.1,0.0,3,0,57,62,"91,9",3,44,1,0,0,2024-08-24
Nicolò Casale,Lazio,15,ITA,CB,26-192,45,0,0,0,0,0,0,0,0,41,1,1,0,0.0,0.0,0.0,0,0,34,38,"89,5",3,24,0,0,0,2024-08-24
Patric,Lazio,4,ESP,CB,31-129,45,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,3,0,41,47,"87,2",2,33,1,0,0,2024-08-24
Manuel Lazzari,Lazio,29,ITA,RB,30-269,90,0,0,0,0,0,0,0,0,81,2,0,0,0.0,0.0,0.1,5,0,61,76,"80,3",11,54,7,1,1,2024-08-24
Ivan Provedel,Lazio,94,ITA,GK,30-160,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,1,0,21,31,"67,7",0,16,0,0,0,2024-08-24
Ange-Yoan Bonny,Parma,13,FRA,"FW,AM",20-304,90,0,0,0,0,1,0,0,0,35,3,0,0,0.1,0.1,0.2,3,0,22,28,"78,6",2,20,1,2,1,2024-08-24
Valentin Mihaila,Parma,28,ROU,LW,24-204,69,0,0,0,0,1,1,0,0,24,2,0,0,0.1,0.1,0.1,2,1,16,18,"88,9",3,19,3,4,2,2024-08-24
Enrico Del Prato,Parma,15,ITA,"RB,LW",24-288,21,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,6,7,"85,7",0,3,0,0,0,2024-08-24
Dennis Man,Parma,98,ROU,RW,25-364,73,1,0,0,0,3,1,0,0,40,0,0,0,0.6,0.6,0.3,3,0,27,31,"87,1",0,23,2,2,0,2024-08-24
Pontus Almqvist,Parma,11,SWE,LW,25-045,17,0,1,0,0,1,1,0,0,10,0,1,1,0.0,0.0,0.6,2,1,3,4,"75,0",1,5,1,1,1,2024-08-24
Simon Sohm,Parma,19,SUI,AM,23-135,58,0,0,0,0,1,0,0,0,31,0,0,0,0.2,0.2,0.0,2,0,24,26,"92,3",5,13,1,1,0,2024-08-24
Matteo Cancellieri,Parma,22,ITA,"FW,AM",22-194,32,1,0,0,0,1,1,0,0,18,0,0,0,0.6,0.6,0.0,1,0,8,11,"72,7",3,12,3,4,1,2024-08-24
Nahuel Estévez,Parma,8,ARG,DM,28-284,73,0,0,0,0,1,1,0,0,31,2,1,0,0.0,0.0,0.0,0,0,22,24,"91,7",2,12,0,0,0,2024-08-24
Wylan Cyprien,Parma,25,FRA,DM,29-209,17,0,0,0,0,0,0,0,0,15,0,1,1,0.0,0.0,0.0,0,0,6,10,"60,0",0,6,0,0,0,2024-08-24
Adrian Bernabe,Parma,10,ESP,DM,23-090,90,0,0,0,0,0,0,0,0,59,5,1,3,0.0,0.0,0.0,0,0,42,50,"84,0",2,34,1,2,1,2024-08-24
Emanuele Valeri,Parma,14,ITA,LB,25-261,90,0,1,0,0,0,0,0,0,41,2,0,0,0.0,0.0,0.5,2,2,23,32,"71,9",1,22,0,5,1,2024-08-24
Alessandro Circati,Parma,39,AUS,CB,20-319,90,0,0,0,0,0,0,0,0,44,1,1,0,0.0,0.0,0.0,0,0,27,33,"81,8",0,17,0,0,0,2024-08-24
Botond Balogh,Parma,4,HUN,CB,22-079,90,0,0,0,0,0,0,0,0,55,1,2,2,0.0,0.0,0.0,0,0,34,40,"85,0",1,23,0,0,0,2024-08-24
Woyo Coulibaly,Parma,26,FRA,"RB,RW",25-096,90,0,0,0,0,0,0,0,0,50,1,1,2,0.0,0.0,0.0,0,0,35,40,"87,5",3,34,3,3,3,2024-08-24
Zion Suzuki,Parma,31,JPN,GK,22-003,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,25,36,"69,4",0,22,0,0,0,2024-08-24
Noah Okafor,Milan,17,SUI,FW,24-092,85,0,0,0,0,3,1,0,0,17,0,0,0,0.4,0.4,0.0,0,0,6,9,"66,7",1,8,1,2,1,2024-08-24
Luka Jović,Milan,9,SRB,FW,26-245,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.1,1,0,1,1,"100,0",1,2,0,0,0,2024-08-24
Rafael Leão,Milan,10,POR,LW,25-075,90,0,1,0,0,4,0,0,0,52,0,1,0,0.2,0.2,0.9,6,2,29,42,"69,0",5,35,9,5,3,2024-08-24
Christian Pulisic,Milan,11,USA,RW,25-341,85,1,0,0,0,2,2,0,0,59,0,0,0,1.0,1.0,0.3,10,0,39,54,"72,2",1,46,9,2,0,2024-08-24
Samuel Chukwueze,Milan,21,NGA,RW,25-094,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,"66,7",0,3,0,1,0,2024-08-24
Ruben Loftus-Cheek,Milan,8,ENG,AM,28-214,90,0,0,0,0,0,0,1,0,29,0,1,0,0.0,0.0,0.1,2,0,20,24,"83,3",3,23,2,0,0,2024-08-24
Tijjani Reijnders,Milan,14,NED,DM,26-026,90,0,0,0,0,2,1,0,0,64,0,1,0,0.1,0.1,0.1,3,0,49,55,"89,1",7,44,4,6,3,2024-08-24
Yunus Musah,Milan,80,USA,DM,21-269,66,0,0,0,0,1,0,0,0,46,3,1,1,0.0,0.0,0.1,2,0,35,40,"87,5",6,30,4,0,0,2024-08-24
Youssouf Fofana,Milan,29,FRA,DM,25-227,24,0,0,0,0,0,0,0,0,29,1,0,0,0.0,0.0,0.0,2,0,21,26,"80,8",5,18,1,1,0,2024-08-24
Theo Hernández,Milan,19,FRA,LB,26-323,90,0,0,0,0,3,0,0,0,67,0,0,0,0.1,0.1,0.0,3,0,50,61,"82,0",9,42,3,1,1,2024-08-24
Strahinja Pavlović,Milan,31,SRB,CB,23-092,90,0,0,0,0,2,1,1,0,92,8,1,1,0.2,0.2,0.0,1,0,68,78,"87,2",11,65,2,2,1,2024-08-24
Fikayo Tomori,Milan,23,ENG,CB,26-249,90,0,0,0,0,0,0,0,0,83,3,2,0,0.0,0.0,0.0,0,0,75,76,"98,7",6,58,2,0,0,2024-08-24
Davide Calabria,Milan,2,ITA,RB,27-262,66,0,0,0,0,0,0,0,0,66,3,3,0,0.0,0.0,0.2,1,0,58,60,"96,7",4,47,3,0,0,2024-08-24
Emerson,Milan,22,BRA,RB,25-223,24,0,0,0,0,0,0,1,0,33,1,1,1,0.0,0.0,0.0,0,0,22,27,"81,5",2,21,1,1,1,2024-08-24
Mike Maignan,Milan,16,FRA,GK,29-052,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,1,0,37,42,"88,1",1,25,0,0,0,2024-08-24
Marcus Thuram,Internazionale,9,FRA,FW,27-018,75,0,0,0,0,2,0,0,0,27,1,1,0,0.4,0.4,0.1,3,1,10,15,"66,7",1,16,1,2,0,2024-08-24
Marko Arnautović,Internazionale,8,AUT,FW,35-127,15,0,0,0,0,1,0,0,0,9,2,0,0,0.4,0.4,0.0,0,0,4,5,"80,0",2,4,0,0,0,2024-08-24
Mehdi Taremi,Internazionale,99,IRN,FW,32-037,90,0,1,0,0,1,0,0,0,33,0,0,1,0.1,0.1,0.5,2,1,17,23,"73,9",2,23,0,2,0,2024-08-24
Henrikh Mkhitaryan,Internazionale,22,ARM,CM,35-216,90,0,0,0,0,0,0,0,0,66,0,0,0,0.0,0.0,0.0,1,0,53,59,"89,8",6,44,1,2,0,2024-08-24
Hakan Çalhanoğlu,Internazionale,20,TUR,CM,30-198,81,1,0,1,1,0,0,0,0,87,1,0,1,0.8,0.0,0.4,2,0,69,80,"86,3",7,59,1,0,0,2024-08-24
Kristjan Asllani,Internazionale,21,ALB,CM,22-168,9,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,6,12,"50,0",0,8,0,0,0,2024-08-24
Nicolò Barella,Internazionale,23,ITA,CM,27-199,71,0,0,0,0,1,0,0,0,55,1,0,1,0.1,0.1,0.3,2,1,39,47,"83,0",6,41,0,0,0,2024-08-24
Davide Frattesi,Internazionale,16,ITA,CM,24-307,19,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,8,11,"72,7",0,8,0,0,0,2024-08-24
Federico Dimarco,Internazionale,32,ITA,WB,26-288,71,0,0,0,0,4,1,0,0,58,0,1,0,0.2,0.2,0.1,3,0,42,51,"82,4",3,31,1,0,0,2024-08-24
Carlos Augusto,Internazionale,30,BRA,WB,25-230,19,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,7,"85,7",0,5,0,0,0,2024-08-24
Matteo Darmian,Internazionale,36,ITA,WB,34-266,71,1,0,0,0,1,1,0,0,46,4,0,0,0.4,0.4,0.0,2,0,30,38,"78,9",3,21,0,0,0,2024-08-24
Denzel Dumfries,Internazionale,2,NED,WB,28-128,19,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,0,0,11,13,"84,6",2,10,0,0,0,2024-08-24
Alessandro Bastoni,Internazionale,95,ITA,CB,25-133,90,0,0,0,0,0,0,0,0,98,1,1,0,0.0,0.0,0.0,1,0,83,92,"90,2",10,74,4,0,0,2024-08-24
Francesco Acerbi,Internazionale,15,ITA,CB,36-196,90,0,0,0,0,0,0,0,0,85,2,3,1,0.0,0.0,0.0,0,0,75,78,"96,2",4,68,1,0,0,2024-08-24
Benjamin Pavard,Internazionale,28,FRA,CB,28-149,90,0,0,0,0,0,0,0,0,79,0,0,0,0.0,0.0,0.0,0,0,68,72,"94,4",5,54,1,0,0,2024-08-24
Yann Sommer,Internazionale,1,SUI,GK,35-251,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,29,31,"93,5",0,23,0,0,0,2024-08-24
Nikola Krstović,Lecce,9,MNE,FW,24-141,85,0,0,0,0,3,1,0,0,27,0,0,1,0.1,0.1,0.0,0,0,11,19,"57,9",3,18,1,1,0,2024-08-24
Lassana Coulibaly,Lecce,29,MLI,CM,28-136,5,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,1,0,10,11,"90,9",0,9,0,0,0,2024-08-24
Lameck Banda,Lecce,22,ZAM,LW,23-208,63,0,0,0,0,1,0,1,0,26,0,0,0,0.0,0.0,0.1,2,0,16,21,"76,2",0,20,2,1,1,2024-08-24
Tete Morente,Lecce,7,ESP,LM,27-264,27,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,2,0,14,16,"87,5",3,12,3,0,0,2024-08-24
Patrick Dorgu,Lecce,13,DEN,"RW,RM",19-303,90,0,0,0,0,1,1,0,0,35,2,0,0,0.0,0.0,0.0,3,0,19,23,"82,6",0,27,3,4,1,2024-08-24
Hamza Rafia,Lecce,8,TUN,AM,25-144,63,0,0,0,0,1,0,0,0,36,0,0,1,0.0,0.0,0.0,1,0,26,32,"81,3",2,22,1,0,0,2024-08-24
Santiago Pierotti,Lecce,50,ARG,FW,23-143,27,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,5,5,"100,0",0,3,0,1,0,2024-08-24
Balthazar Pierret,Lecce,75,FRA,"DM,CM",24-101,84,0,0,0,0,0,0,0,0,54,3,1,0,0.0,0.0,0.1,2,0,40,47,"85,1",6,35,2,0,0,2024-08-24
Medon Berisha,Lecce,5,ALB,FW,20-308,6,0,0,0,0,1,1,0,0,11,0,0,0,0.0,0.0,0.0,0,0,6,9,"66,7",1,6,0,0,0,2024-08-24
Ylber Ramadani,Lecce,20,ALB,"DM,CM",28-134,90,0,0,0,0,1,0,0,0,66,1,1,2,0.0,0.0,0.0,4,0,50,58,"86,2",3,49,2,0,0,2024-08-24
Antonino Gallo,Lecce,25,ITA,LB,24-232,90,0,0,0,0,0,0,1,0,50,2,0,3,0.0,0.0,0.0,1,0,28,33,"84,8",5,25,0,2,0,2024-08-24
Federico Baschirotto,Lecce,6,ITA,CB,27-339,90,0,0,0,0,1,1,0,0,47,1,0,2,0.0,0.0,0.0,1,0,39,40,"97,5",3,25,1,0,0,2024-08-24
Gaspar,Lecce,4,ANG,CB,26-332,90,0,0,0,0,0,0,0,0,49,0,0,2,0.0,0.0,0.0,0,0,32,37,"86,5",2,29,0,0,0,2024-08-24
Valentin Gendrey,Lecce,17,FRA,RB,24-064,90,0,0,0,0,1,0,0,0,32,0,1,2,0.0,0.0,0.0,0,0,22,25,"88,0",2,18,4,0,0,2024-08-24
Wladimiro Falcone,Lecce,30,ITA,GK,29-134,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,16,25,"64,0",0,17,0,0,0,2024-08-24
Andrea Petagna,Monza,37,ITA,FW,29-055,61,0,0,0,0,1,0,0,0,22,0,0,0,0.1,0.1,0.0,0,0,12,16,"75,0",1,14,0,2,1,2024-08-24
Milan Đurić,Monza,11,BIH,FW,34-094,29,0,0,0,0,1,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,1,4,"25,0",0,2,0,0,0,2024-08-24
Daniel Maldini,Monza,14,ITA,AM,22-318,61,0,0,0,0,2,1,0,0,31,1,0,0,0.1,0.1,0.0,1,0,16,23,"69,6",5,21,1,3,2,2024-08-24
Gianluca Caprari,Monza,10,ITA,AM,31-025,29,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.1,2,0,16,22,"72,7",2,20,2,0,0,2024-08-24
Dany Mota,Monza,47,POR,AM,26-114,74,0,0,0,0,0,0,0,0,40,2,0,1,0.0,0.0,0.0,0,0,21,30,"70,0",2,23,5,3,1,2024-08-24
Samuele Vignato,Monza,80,ITA,AM,20-182,16,0,0,0,0,1,0,0,0,15,1,0,0,0.0,0.0,0.0,0,0,8,12,"66,7",1,10,0,0,0,2024-08-24
Warren Bondo,Monza,38,FRA,CM,20-344,90,0,0,0,0,0,0,0,0,65,1,0,1,0.0,0.0,0.0,1,0,58,61,"95,1",1,55,2,1,1,2024-08-24
Matteo Pessina,Monza,32,ITA,CM,27-125,90,0,0,0,0,0,0,0,0,92,2,1,1,0.0,0.0,0.0,1,0,80,87,"92,0",5,70,0,0,0,2024-08-24
Giorgos Kyriakopoulos,Monza,77,GRE,WB,28-201,90,0,0,0,0,1,1,0,0,82,3,2,2,0.1,0.1,0.1,6,0,59,72,"81,9",10,45,3,1,1,2024-08-24
Samuele Birindelli,Monza,19,ITA,WB,25-036,84,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,2,0,41,49,"83,7",4,34,0,0,0,2024-08-24
Pedro Pereira,Monza,13,POR,WB,26-215,6,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,6,8,"75,0",1,5,0,0,0,2024-08-24
Luca Caldirola,Monza,5,ITA,CB,33-205,90,0,0,0,0,0,0,0,0,98,0,0,0,0.0,0.0,0.0,1,0,86,93,"92,5",4,79,1,0,0,2024-08-24
Pablo Marí,Monza,22,ESP,CB,30-359,90,0,0,0,0,2,0,1,0,108,0,2,0,0.2,0.2,0.1,3,0,86,95,"90,5",7,69,0,0,0,2024-08-24
Armando Izzo,Monza,4,ITA,CB,32-175,74,0,0,0,0,1,0,1,0,69,1,1,1,0.0,0.0,0.1,1,0,54,61,"88,5",4,44,0,0,0,2024-08-24
Roberto Gagliardini,Monza,6,ITA,CB,30-139,16,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,20,22,"90,9",5,18,2,0,0,2024-08-24
Semuel Pizzignacco,Monza,21,ITA,GK,22-358,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,27,28,"96,4",0,12,0,0,0,2024-08-24
Vitinha,Genoa,9,POR,FW,24-162,61,0,0,0,0,1,0,0,0,25,2,0,2,0.0,0.0,0.0,0,0,5,12,"41,7",0,15,3,5,2,2024-08-24
Ruslan Malinovskyi,Genoa,17,UKR,FW,31-112,29,0,0,0,0,1,0,1,0,14,0,0,0,0.0,0.0,0.4,1,0,7,9,"77,8",1,5,0,1,0,2024-08-24
Andrea Pinamonti,Genoa,19,ITA,FW,25-097,67,1,0,0,0,2,1,0,0,15,0,0,0,0.1,0.1,0.0,2,0,9,9,"100,0",0,4,0,0,0,2024-08-24
Caleb Ekuban,Genoa,18,GHA,FW,30-154,23,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,2,"100,0",0,2,0,0,0,2024-08-24
Morten Frendrup,Genoa,32,DEN,CM,23-139,90,0,0,0,0,1,0,0,0,35,2,0,0,0.0,0.0,0.0,0,0,23,27,"85,2",2,21,1,0,0,2024-08-24
Milan Badelj,Genoa,47,CRO,CM,35-181,61,0,0,0,0,1,0,0,0,44,1,0,0,0.0,0.0,0.0,3,0,34,40,"85,0",2,16,0,0,0,2024-08-24
Morten Thorsby,Genoa,2,NOR,CM,28-111,29,0,0,0,0,1,0,1,0,9,0,0,0,0.4,0.4,0.0,1,0,5,7,"71,4",1,3,0,0,0,2024-08-24
Junior Messias,Genoa,10,BRA,CM,33-103,90,0,0,0,0,1,0,0,0,31,2,2,1,0.0,0.0,0.0,3,0,11,15,"73,3",3,13,3,4,1,2024-08-24
Aarón Martín,Genoa,3,ESP,WB,27-124,90,0,0,0,0,1,0,0,0,47,1,0,1,0.0,0.0,0.0,4,0,26,40,"65,0",5,15,4,0,0,2024-08-24
Stefano Sabelli,Genoa,20,ITA,WB,31-224,61,0,1,0,0,1,0,0,0,29,1,0,1,0.0,0.0,0.1,1,1,13,23,"56,5",3,6,2,0,0,2024-08-24
Alessandro Zanoli,Genoa,59,ITA,WB,23-326,29,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,2,5,"40,0",0,4,1,0,0,2024-08-24
Johan Vásquez,Genoa,22,MEX,CB,25-307,90,0,0,0,0,0,0,0,0,39,0,0,2,0.0,0.0,0.0,0,0,20,30,"66,7",1,21,0,0,0,2024-08-24
Mattia Bani,Genoa,13,ITA,CB,30-258,44,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.0,0,0,12,13,"92,3",0,10,0,0,0,2024-08-24
Alessandro Vogliacco,Genoa,14,ITA,CB,25-345,46,0,0,0,0,0,0,0,0,15,0,1,0,0.0,0.0,0.0,0,0,6,9,"66,7",0,4,0,0,0,2024-08-24
